2023-05-15 22:24:20,976 INFO    StreamThr :160406 [internal.py:wandb_internal():86] W&B internal server running at pid: 160406, started at: 2023-05-15 22:24:20.975845
2023-05-15 22:24:25,322 INFO    Thread-12 :160406 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/output.log
2023-05-15 22:24:26,119 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:31,120 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:36,120 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:37,817 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:24:37,818 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:24:41,942 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:46,942 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:51,944 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:24:52,327 INFO    Thread-12 :160406 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/config.yaml
2023-05-15 22:24:52,818 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:24:52,818 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:24:57,957 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:02,957 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:07,818 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:25:07,818 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:25:08,944 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:13,944 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:18,945 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:21,396 DEBUG   SystemMonitor:160406 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-15 22:25:21,397 DEBUG   SenderThread:160406 [sender.py:send():375] send: stats
2023-05-15 22:25:22,818 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:25:22,818 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:25:23,949 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:28,949 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:33,950 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:35,814 DEBUG   SenderThread:160406 [sender.py:send():375] send: exit
2023-05-15 22:25:35,814 INFO    SenderThread:160406 [sender.py:send_exit():598] handling exit code: 1
2023-05-15 22:25:35,814 INFO    SenderThread:160406 [sender.py:send_exit():600] handling runtime: 74
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:send_exit():606] send defer
2023-05-15 22:25:35,815 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,815 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-15 22:25:35,815 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 1
2023-05-15 22:25:35,815 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,815 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-15 22:25:35,815 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-15 22:25:35,815 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 2
2023-05-15 22:25:35,815 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,815 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-15 22:25:35,815 INFO    HandlerThread:160406 [system_monitor.py:finish():190] Stopping system monitor
2023-05-15 22:25:35,816 DEBUG   SystemMonitor:160406 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-15 22:25:35,816 INFO    HandlerThread:160406 [interfaces.py:finish():202] Joined cpu monitor
2023-05-15 22:25:35,816 DEBUG   SystemMonitor:160406 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-15 22:25:35,816 INFO    HandlerThread:160406 [interfaces.py:finish():202] Joined disk monitor
2023-05-15 22:25:35,832 INFO    HandlerThread:160406 [interfaces.py:finish():202] Joined gpu monitor
2023-05-15 22:25:35,832 INFO    HandlerThread:160406 [interfaces.py:finish():202] Joined memory monitor
2023-05-15 22:25:35,832 INFO    HandlerThread:160406 [interfaces.py:finish():202] Joined network monitor
2023-05-15 22:25:35,832 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,832 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-15 22:25:35,832 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 3
2023-05-15 22:25:35,832 DEBUG   SenderThread:160406 [sender.py:send():375] send: stats
2023-05-15 22:25:35,832 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,832 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-15 22:25:35,832 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,832 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-15 22:25:35,832 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 4
2023-05-15 22:25:35,832 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,832 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-15 22:25:35,833 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 5
2023-05-15 22:25:35,833 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,833 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-15 22:25:35,833 DEBUG   SenderThread:160406 [sender.py:send():375] send: summary
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 22:25:35,833 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 6
2023-05-15 22:25:35,833 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,833 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-15 22:25:35,833 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 7
2023-05-15 22:25:35,833 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:25:35,833 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:35,833 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-15 22:25:35,833 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:35,833 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-15 22:25:36,334 INFO    Thread-12 :160406 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/wandb-summary.json
2023-05-15 22:25:36,814 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:25:37,132 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 8
2023-05-15 22:25:37,132 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:25:37,132 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:37,133 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-15 22:25:37,133 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:37,133 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-15 22:25:37,139 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 9
2023-05-15 22:25:37,139 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:37,139 DEBUG   SenderThread:160406 [sender.py:send():375] send: artifact
2023-05-15 22:25:37,139 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-15 22:25:37,335 INFO    Thread-12 :160406 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/output.log
2023-05-15 22:25:37,814 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:25:37,847 INFO    SenderThread:160406 [sender.py:send_artifact():1474] sent artifact job-https___github.com_jean72human_transformers-as-gradient-flow.git_exp_cifar.py - {'id': 'QXJ0aWZhY3Q6NDU2MTU4MjA1', 'digest': '361671032c23854b3925c5fe145a29fb', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_jean72human_transformers-as-gradient-flow.git_exp_cifar.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_jean72human_transformers-as-gradient-flow.git_exp_cifar.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY5NTc4ODY1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDU2MTU4MjA1', 'versionIndex': 1}}, 'version': 'v1'}
2023-05-15 22:25:37,847 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:37,847 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-15 22:25:37,847 INFO    SenderThread:160406 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-15 22:25:38,335 INFO    SenderThread:160406 [dir_watcher.py:finish():395] scan: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files
2023-05-15 22:25:38,335 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/requirements.txt requirements.txt
2023-05-15 22:25:38,335 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/wandb-metadata.json wandb-metadata.json
2023-05-15 22:25:38,335 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/conda-environment.yaml conda-environment.yaml
2023-05-15 22:25:38,336 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/output.log output.log
2023-05-15 22:25:38,336 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/wandb-summary.json wandb-summary.json
2023-05-15 22:25:38,336 INFO    SenderThread:160406 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/config.yaml config.yaml
2023-05-15 22:25:38,336 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 10
2023-05-15 22:25:38,337 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:25:38,337 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:38,338 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-15 22:25:38,338 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:38,338 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-15 22:25:38,338 INFO    SenderThread:160406 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 22:25:38,709 INFO    wandb-upload_0:160406 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/requirements.txt
2023-05-15 22:25:38,729 INFO    wandb-upload_1:160406 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/conda-environment.yaml
2023-05-15 22:25:38,753 INFO    wandb-upload_4:160406 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/config.yaml
2023-05-15 22:25:38,772 INFO    wandb-upload_2:160406 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/output.log
2023-05-15 22:25:38,773 INFO    wandb-upload_3:160406 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/files/wandb-summary.json
2023-05-15 22:25:38,815 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:25:38,815 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:25:38,973 INFO    Thread-11 (_thread_body):160406 [sender.py:transition_state():626] send defer: 11
2023-05-15 22:25:38,973 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:38,973 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-15 22:25:38,974 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:38,974 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-15 22:25:38,974 INFO    SenderThread:160406 [file_pusher.py:join():172] waiting for file pusher
2023-05-15 22:25:38,974 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 12
2023-05-15 22:25:38,974 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:38,974 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-15 22:25:38,974 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:38,974 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-15 22:25:39,460 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 13
2023-05-15 22:25:39,461 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:39,461 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-15 22:25:39,461 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:39,461 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-15 22:25:39,461 INFO    SenderThread:160406 [sender.py:transition_state():626] send defer: 14
2023-05-15 22:25:39,461 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:25:39,461 DEBUG   SenderThread:160406 [sender.py:send():375] send: final
2023-05-15 22:25:39,461 INFO    HandlerThread:160406 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-15 22:25:39,461 DEBUG   SenderThread:160406 [sender.py:send():375] send: footer
2023-05-15 22:25:39,461 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: defer
2023-05-15 22:25:39,461 INFO    SenderThread:160406 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-15 22:25:39,461 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:25:39,462 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:25:39,462 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:25:39,462 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:25:39,462 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: server_info
2023-05-15 22:25:39,462 DEBUG   SenderThread:160406 [sender.py:send_request():402] send_request: server_info
2023-05-15 22:25:39,463 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: get_summary
2023-05-15 22:25:39,463 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-15 22:25:39,580 INFO    MainThread:160406 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-05-15 22:25:39,580 INFO    MainThread:160406 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-05-15 22:25:39,580 INFO    MainThread:160406 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-05-15 22:25:39,580 DEBUG   HandlerThread:160406 [handler.py:handle_request():144] handle_request: shutdown
2023-05-15 22:25:39,580 INFO    HandlerThread:160406 [handler.py:finish():845] shutting down handler
2023-05-15 22:25:40,462 INFO    WriterThread:160406 [datastore.py:close():298] close: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_222420-6n5hpopu/run-6n5hpopu.wandb
2023-05-15 22:25:40,580 INFO    SenderThread:160406 [sender.py:finish():1550] shutting down sender
2023-05-15 22:25:40,580 INFO    SenderThread:160406 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 22:25:40,580 INFO    SenderThread:160406 [file_pusher.py:join():172] waiting for file pusher
