2023-05-15 22:19:15,638 INFO    StreamThr :159737 [internal.py:wandb_internal():86] W&B internal server running at pid: 159737, started at: 2023-05-15 22:19:15.638361
2023-05-15 22:19:16,072 DEBUG   HandlerThread:159737 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-40-generic-x86_64-with-glibc2.35', 'python': '3.11.3', 'heartbeatAt': '2023-05-15T21:19:16.069591', 'startedAt': '2023-05-15T21:19:15.635615', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/aengusl/jean72human/transformers-as-gradient-flow/exp_cifar.py', 'codePath': 'exp_cifar.py', 'git': {'remote': 'https://github.com/jean72human/transformers-as-gradient-flow.git', 'commit': 'c58799d624bc4912adc137e11a901db0e95e3717'}, 'email': 'aenguslynch@gmail.com', 'root': '/home/aengusl/jean72human/transformers-as-gradient-flow', 'host': 'bigboy', 'username': 'aengusl', 'executable': '/home/aengusl/anaconda3/envs/tgf73/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3824.5796874999996, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 4421.617, 'min': 2200.0, 'max': 3800.0}, {'current': 4459.772, 'min': 2200.0, 'max': 3800.0}, {'current': 3849.456, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3857.277, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3778.171, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 3840.359, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}], 'disk': {'total': 356.09980392456055, 'used': 210.7948112487793}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 62.71609115600586}}
2023-05-15 22:19:16,072 INFO    HandlerThread:159737 [system_monitor.py:probe():211] Finished collecting system info
2023-05-15 22:19:16,072 INFO    HandlerThread:159737 [system_monitor.py:probe():214] Publishing system info
2023-05-15 22:19:16,072 DEBUG   HandlerThread:159737 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-15 22:19:16,073 DEBUG   HandlerThread:159737 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-15 22:19:16,073 DEBUG   HandlerThread:159737 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-15 22:19:16,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_created():278] file/dir created: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/requirements.txt
2023-05-15 22:19:16,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_created():278] file/dir created: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/conda-environment.yaml
2023-05-15 22:19:16,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_created():278] file/dir created: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-summary.json
2023-05-15 22:19:17,499 DEBUG   HandlerThread:159737 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-15 22:19:17,499 INFO    HandlerThread:159737 [system_monitor.py:probe():216] Finished publishing system info
2023-05-15 22:19:17,500 DEBUG   SenderThread:159737 [sender.py:send():375] send: files
2023-05-15 22:19:17,500 INFO    SenderThread:159737 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-15 22:19:17,502 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:19:17,502 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:19:17,633 DEBUG   SenderThread:159737 [sender.py:send():375] send: telemetry
2023-05-15 22:19:17,904 INFO    wandb-upload_0:159737 [upload_job.py:push():137] Uploaded file /tmp/tmpdc6kxsrxwandb/phgt7wxn-wandb-metadata.json
2023-05-15 22:19:17,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/conda-environment.yaml
2023-05-15 22:19:17,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_created():278] file/dir created: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/output.log
2023-05-15 22:19:17,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_created():278] file/dir created: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-metadata.json
2023-05-15 22:19:19,983 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/output.log
2023-05-15 22:19:20,806 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:25,807 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:30,807 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:32,502 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:19:32,503 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:19:36,632 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:41,633 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:46,635 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:46,987 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/config.yaml
2023-05-15 22:19:47,503 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:19:47,503 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:19:52,633 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:19:57,634 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:02,503 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:20:02,503 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:20:02,705 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:07,706 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:12,706 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:16,057 DEBUG   SystemMonitor:159737 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-15 22:20:16,057 DEBUG   SenderThread:159737 [sender.py:send():375] send: stats
2023-05-15 22:20:17,503 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 22:20:17,503 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: stop_status
2023-05-15 22:20:18,699 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:23,700 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:28,700 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:30,416 DEBUG   SenderThread:159737 [sender.py:send():375] send: exit
2023-05-15 22:20:30,416 INFO    SenderThread:159737 [sender.py:send_exit():598] handling exit code: 1
2023-05-15 22:20:30,416 INFO    SenderThread:159737 [sender.py:send_exit():600] handling runtime: 74
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:send_exit():606] send defer
2023-05-15 22:20:30,417 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,417 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-15 22:20:30,417 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 1
2023-05-15 22:20:30,417 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,417 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-15 22:20:30,417 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-15 22:20:30,417 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 2
2023-05-15 22:20:30,417 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,417 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-15 22:20:30,417 INFO    HandlerThread:159737 [system_monitor.py:finish():190] Stopping system monitor
2023-05-15 22:20:30,417 DEBUG   SystemMonitor:159737 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-15 22:20:30,417 DEBUG   SystemMonitor:159737 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-15 22:20:30,418 INFO    HandlerThread:159737 [interfaces.py:finish():202] Joined cpu monitor
2023-05-15 22:20:30,418 INFO    HandlerThread:159737 [interfaces.py:finish():202] Joined disk monitor
2023-05-15 22:20:30,433 INFO    HandlerThread:159737 [interfaces.py:finish():202] Joined gpu monitor
2023-05-15 22:20:30,433 INFO    HandlerThread:159737 [interfaces.py:finish():202] Joined memory monitor
2023-05-15 22:20:30,433 INFO    HandlerThread:159737 [interfaces.py:finish():202] Joined network monitor
2023-05-15 22:20:30,433 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,433 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-15 22:20:30,433 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 3
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send():375] send: stats
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,434 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 4
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,434 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 5
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,434 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send():375] send: summary
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 6
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,434 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-15 22:20:30,434 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-15 22:20:30,434 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 7
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 22:20:30,434 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:30,434 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-15 22:20:30,435 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:30,435 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-15 22:20:30,995 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-summary.json
2023-05-15 22:20:31,416 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:20:31,817 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 8
2023-05-15 22:20:31,817 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:20:31,818 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:31,818 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-15 22:20:31,818 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:31,818 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-15 22:20:31,824 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 9
2023-05-15 22:20:31,824 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:31,824 DEBUG   SenderThread:159737 [sender.py:send():375] send: artifact
2023-05-15 22:20:31,824 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-15 22:20:31,995 INFO    Thread-12 :159737 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/output.log
2023-05-15 22:20:32,416 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:20:32,824 INFO    wandb-upload_0:159737 [upload_job.py:push():92] Skipped uploading /home/aengusl/.local/share/wandb/artifacts/staging/tmp97pirt_g
2023-05-15 22:20:33,042 INFO    wandb-upload_1:159737 [upload_job.py:push():95] Uploaded file /home/aengusl/.local/share/wandb/artifacts/staging/tmpxlrhb3v1
2023-05-15 22:20:34,041 INFO    SenderThread:159737 [sender.py:send_artifact():1474] sent artifact job-https___github.com_jean72human_transformers-as-gradient-flow.git_exp_cifar.py - {'id': 'QXJ0aWZhY3Q6NDU2MTU4MjA1', 'digest': '361671032c23854b3925c5fe145a29fb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY5NTc4ODY1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDU2MTQ4NjU2', 'versionIndex': 0}}, 'version': 'latest'}
2023-05-15 22:20:34,041 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:34,041 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-15 22:20:34,041 INFO    SenderThread:159737 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():395] scan: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/requirements.txt requirements.txt
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-metadata.json wandb-metadata.json
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/conda-environment.yaml conda-environment.yaml
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/output.log output.log
2023-05-15 22:20:34,996 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-summary.json wandb-summary.json
2023-05-15 22:20:34,999 INFO    SenderThread:159737 [dir_watcher.py:finish():409] scan save: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/config.yaml config.yaml
2023-05-15 22:20:34,999 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 10
2023-05-15 22:20:35,000 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:20:35,001 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:35,001 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-15 22:20:35,001 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:35,002 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-15 22:20:35,002 INFO    SenderThread:159737 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 22:20:35,364 INFO    wandb-upload_1:159737 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/output.log
2023-05-15 22:20:35,400 INFO    wandb-upload_0:159737 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/requirements.txt
2023-05-15 22:20:35,443 INFO    wandb-upload_3:159737 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/wandb-summary.json
2023-05-15 22:20:35,475 INFO    wandb-upload_4:159737 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/config.yaml
2023-05-15 22:20:35,485 INFO    wandb-upload_2:159737 [upload_job.py:push():137] Uploaded file /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/files/conda-environment.yaml
2023-05-15 22:20:35,685 INFO    Thread-11 (_thread_body):159737 [sender.py:transition_state():626] send defer: 11
2023-05-15 22:20:35,685 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:35,685 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-15 22:20:35,686 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:35,686 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-15 22:20:35,686 INFO    SenderThread:159737 [file_pusher.py:join():172] waiting for file pusher
2023-05-15 22:20:35,686 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 12
2023-05-15 22:20:35,686 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:35,686 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-15 22:20:35,686 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:35,686 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-15 22:20:36,253 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 13
2023-05-15 22:20:36,253 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:36,253 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:36,254 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-15 22:20:36,254 INFO    SenderThread:159737 [sender.py:transition_state():626] send defer: 14
2023-05-15 22:20:36,254 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: defer
2023-05-15 22:20:36,254 INFO    HandlerThread:159737 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send():375] send: final
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send():375] send: footer
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: defer
2023-05-15 22:20:36,254 INFO    SenderThread:159737 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-15 22:20:36,254 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: poll_exit
2023-05-15 22:20:36,254 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: server_info
2023-05-15 22:20:36,254 DEBUG   SenderThread:159737 [sender.py:send_request():402] send_request: server_info
2023-05-15 22:20:36,255 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: get_summary
2023-05-15 22:20:36,255 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-15 22:20:36,377 INFO    MainThread:159737 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-05-15 22:20:36,377 INFO    MainThread:159737 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-05-15 22:20:36,377 INFO    MainThread:159737 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-05-15 22:20:36,377 DEBUG   HandlerThread:159737 [handler.py:handle_request():144] handle_request: shutdown
2023-05-15 22:20:36,377 INFO    HandlerThread:159737 [handler.py:finish():845] shutting down handler
2023-05-15 22:20:37,255 INFO    WriterThread:159737 [datastore.py:close():298] close: /home/aengusl/jean72human/transformers-as-gradient-flow/wandb/run-20230515_221915-oe4lxusi/run-oe4lxusi.wandb
2023-05-15 22:20:37,377 INFO    SenderThread:159737 [sender.py:finish():1550] shutting down sender
2023-05-15 22:20:37,377 INFO    SenderThread:159737 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 22:20:37,377 INFO    SenderThread:159737 [file_pusher.py:join():172] waiting for file pusher
